,mbfc__Event_Date__c,mbfc__Location_text__c,mbfc__Notation_Type__c,mbfc__Register_Entry_Type__c,mbfc__Ordination_Type__c,mbfc__Celebrant__c,mbfc__Contact__c,Archdpdx_Job_Id__c,Archdpdx_Migration_Id__c
1340,2000-06-10,"Cathedral of the Blessed Sacrament, Sacramento CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj4HIAS,124,190_Notation_NoticeofHolyOrdersDiaconate
1341,1978-03-25,,Notice of Matrimony,Notation,,,003Dx00000nKj4IIAS,124,47_Notation_NoticeofMatrimonynan
1342,1984-11-24,,Notice of Matrimony,Notation,,,003Dx00000nKj4LIAS,124,133_Notation_NoticeofMatrimonynan
1343,2007-08-04,"St. Peter Parish, Kailua-Kona, HI",Notice of Matrimony,Notation,,,003Dx00000nKj4MIAS,124,2029_Notation_NoticeofMatrimonynan
1344,1980-04-06,"St. Joseph Parish, Chehalis, WA",Proof of Baptism,Notation,,,003Dx00000nKj4NIAS,124,2028_Notation_ProofofBaptismnan
1345,1998-04-25,"St. Francis Xavier Mission, Toledo, WA",Notice of Confirmation,Notation,,,003Dx00000nKj4NIAS,124,2028_Notation_NoticeofConfirmationnan
1346,2007-08-04,"St. Peter Parish, Kailua-Kona, HI",Notice of Matrimony,Notation,,,003Dx00000nKj4NIAS,124,2028_Notation_NoticeofMatrimonynan
1347,1944-10-21,"St. Joseph Church, Waterville, WA",Proof of Baptism,Notation,,,003Dx00000nKj4RIAS,124,778_Notation_ProofofBaptismnan
1348,1972-05-27,"St. Andrew Parish, Portland",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaDIAS,003Dx00000nKj4RIAS,124,778_Notation_NoticeofHolyOrdersPresbyteral
1349,1977-02-27,"St. Frances Cabrini Parish, San Jose, CA",Proof of Baptism,Notation,,,003Dx00000nKj4SIAS,124,2806_Notation_ProofofBaptismnan
1350,1991-05-04,"St. Frances Cabrini Parish, San Jose, CA",Notice of Confirmation,Notation,,,003Dx00000nKj4SIAS,124,2806_Notation_NoticeofConfirmationnan
1351,1997-02-15,"St. Francis de Sales, Las Vegas, NV",Notice of Matrimony,Notation,,,003Dx00000nKj4SIAS,124,2806_Notation_NoticeofMatrimonynan
1352,1997-02-15,"St. Francis de Sales, Las Vegas, NV",Notice of Matrimony,Notation,,,003Dx00000nKj4TIAS,124,2807_Notation_NoticeofMatrimonynan
1353,1966-09-16,,Proof of Baptism,Notation,,,003Dx00000nKj4VIAS,124,1568_Notation_ProofofBaptismnan
1354,1996-08-10,"Sacred Heart Cathedral, Lubaga",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj4VIAS,124,1568_Notation_NoticeofHolyOrdersPresbyteral
1355,2018-08-04,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj4WIAS,124,3073_Notation_NoticeofHolyOrdersPresbyteral
1356,1995-06-09,"St. John the Apostle, Oregon City",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZQIA0,003Dx00000nKj4aIAC,124,728_Notation_NoticeofHolyOrdersPresbyteral
1357,1962-05-19,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKj4nIAC,124,741_Notation_NoticeofHolyOrdersPresbyteral
1358,1978-03-02,"Portland Civic Auditorium, Portland, OR",Notice of Holy Orders,Notation,Episcopal,003Dx00000nKj2cIAC,003Dx00000nKj4nIAC,124,741_Notation_NoticeofHolyOrdersEpiscopal
1359,1954-03-14,"St. Joseph, Mandan ND",Proof of Baptism,Notation,,,003Dx00000nKj4oIAC,124,233_Notation_ProofofBaptismnan
1360,1974-07-06,,Notice of Matrimony,Notation,,,003Dx00000nKj4oIAC,124,233_Notation_NoticeofMatrimonynan
1361,1940-07-28,"Holy Family, Oglesby IL",Proof of Baptism,Notation,,,003Dx00000nKj4rIAC,124,187_Notation_ProofofBaptismnan
1362,1954-07-17,,Notice of Matrimony,Notation,,,003Dx00000nKj4rIAC,124,187_Notation_NoticeofMatrimonynan
1363,1978-06-17,"St. Joseph Cathedral, San Diego CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj4rIAC,124,187_Notation_NoticeofHolyOrdersDiaconate
1364,1954-07-17,,Notice of Matrimony,Notation,,,003Dx00000nKj4sIAC,124,39_Notation_NoticeofMatrimonynan
1365,2021-12-11,"Cruz del Eje, Argentina",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj4tIAC,124,2804_Notation_NoticeofHolyOrdersPresbyteral
1366,1954-01-31,"Holy Redeemer, Portland OR",Proof of Baptism,Notation,,,003Dx00000nKj54IAC,124,841_Notation_ProofofBaptismnan
1367,1980-10-25,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj54IAC,124,841_Notation_NoticeofHolyOrdersDiaconate
1368,1981-10-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKj54IAC,124,841_Notation_NoticeofHolyOrdersPresbyteral
1369,2012-07-14,"Cordoba, Argentina",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj55IAC,124,894_Notation_NoticeofHolyOrdersPresbyteral
1370,2012-06-29,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj5FIAS,124,1369_Notation_NoticeofHolyOrdersPresbyteral
1371,1994-04-02,"St. Catherine of Siena Parish, Rialto, CA",Proof of Baptism,Notation,,,003Dx00000nKj5JIAS,124,2832_Notation_ProofofBaptismnan
1372,2003-04-27,"Sacred Heart, Lacey, WA",Notice of Confirmation,Notation,,,003Dx00000nKj5JIAS,124,2832_Notation_NoticeofConfirmationnan
1373,2007-08-18,"St. Anne Parish, Grants Pass, OR",Notice of Matrimony,Notation,,,003Dx00000nKj5JIAS,124,2832_Notation_NoticeofMatrimonynan
1374,2007-08-18,"St. Anne Parish, Grants Pass, OR",Notice of Matrimony,Notation,,,003Dx00000nKj5KIAS,124,2157_Notation_NoticeofMatrimonynan
1375,1942-02-22,"Star of the Sea Church, San Francisco, CA",Proof of Baptism,Notation,,,003Dx00000nKj5NIAS,124,2009_Notation_ProofofBaptismnan
1376,1972-06-10,"St. Mary’s Cathedral, San Francisco, CA",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj5NIAS,124,2009_Notation_NoticeofHolyOrdersPresbyteral
1377,1990-06-30,,Notice of Matrimony,Notation,,,003Dx00000nKj5cIAC,124,277_Notation_NoticeofMatrimonynan
1378,1965-05-26,"Star of the Sea Parish, Astoria, OR",Proof of Baptism,Notation,,,003Dx00000nKj5dIAC,124,2070_Notation_ProofofBaptismnan
1379,1979-04-25,"Immaculate Conception, Stayton, OR",Notice of Confirmation,Notation,,,003Dx00000nKj5dIAC,124,2070_Notation_NoticeofConfirmationnan
1380,2020-08-01,,Notice of Profession of Faith,Notation,,,003Dx00000nKj5dIAC,124,2070_Notation_NoticeofProfessionofFaithnan
1381,1966-11-20,"Sacred Heart, Medford OR",Proof of Baptism,Notation,,,003Dx00000nKj5eIAC,124,50_Notation_ProofofBaptismnan
1382,1990-06-30,,Notice of Matrimony,Notation,,,003Dx00000nKj5eIAC,124,50_Notation_NoticeofMatrimonynan
1383,2007-11-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj5eIAC,124,50_Notation_NoticeofHolyOrdersDiaconate
1384,2012-06-09,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKj5iIAC,124,583_Notation_NoticeofHolyOrdersPresbyteral
1385,2013-05-18,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj5kIAC,124,779_Notation_NoticeofHolyOrdersDiaconate
1386,2014-06-06,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKj5kIAC,124,779_Notation_NoticeofHolyOrdersPresbyteral
1387,2011-09-17,"Corpus Christi Monastery, Menlo Park, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj5nIAC,124,2063_Notation_NoticeofHolyOrdersDiaconate
1388,2012-05-26,St. Dominic Priory,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjetIAC,003Dx00000nKj5nIAC,124,2063_Notation_NoticeofHolyOrdersPresbyteral
1389,1964-05-30,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj5oIAC,124,2018_Notation_NoticeofHolyOrdersPresbyteral
1390,2011-06-04,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKj5qIAC,124,729_Notation_NoticeofHolyOrdersPresbyteral
1391,1999-04-11,"St. Stephen Parish, Alhambra, CA",Proof of Baptism,Notation,,,003Dx00000nKj5rIAC,124,2033_Notation_ProofofBaptismnan
1392,2006-02-18,,Notice of Matrimony,Notation,,,003Dx00000nKj5rIAC,124,2033_Notation_NoticeofMatrimonynan
1393,2002-03-30,"St. Mary Parish, Eugene, OR",Proof of Baptism,Notation,,,003Dx00000nKj5sIAC,124,444_Notation_ProofofBaptismnan
1394,1994-03-04,,Notice of Matrimony,Notation,,,003Dx00000nKj5sIAC,124,444_Notation_NoticeofMatrimonynan
1395,1994-03-04,,Notice of Matrimony,Notation,,,003Dx00000nKj5tIAC,124,3106_Notation_NoticeofMatrimonynan
1396,1960-02-20,"Sacred Heart, Gervais, OR",Proof of Baptism,Notation,,,003Dx00000nKj5yIAC,124,492_Notation_ProofofBaptismnan
1397,1990-05-02,,Notice of Matrimony,Notation,,,003Dx00000nKj5yIAC,124,492_Notation_NoticeofMatrimonynan
1398,2016-06-11,"St. Columban Church, Garden Grove, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjakIAC,003Dx00000nKj5zIAC,124,2763_Notation_NoticeofHolyOrdersPresbyteral
1399,2002-10-13,"Church of the Nativity, Rancho Santa Fe, CA",Proof of Baptism,Notation,,,003Dx00000nKj60IAC,124,2841_Notation_ProofofBaptismnan
1400,2020-07-24,"Saint Martha Catholic Church, Murrieta, CA",Notice of Confirmation,Notation,,,003Dx00000nKj60IAC,124,2841_Notation_NoticeofConfirmationnan
1401,1985-02-05,Agraharam,Proof of Baptism,Notation,,,003Dx00000nKj64IAC,124,2758_Notation_ProofofBaptismnan
1402,2014-11-29,"Divine Mercy Shrine, Kikwawila, Tanzania",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj64IAC,124,2758_Notation_NoticeofHolyOrdersDiaconate
1403,2015-06-27,"Holy Spirit Church, Agraharam",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj64IAC,124,2758_Notation_NoticeofHolyOrdersPresbyteral
1404,2005-06-11,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKj65IAC,124,575_Notation_NoticeofHolyOrdersPresbyteral
1405,1982-08-28,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj68IAC,124,813_Notation_NoticeofHolyOrdersPresbyteral
1406,1978-01-01,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj69IAC,124,3116_Notation_NoticeofHolyOrdersDiaconate
1407,1979-06-23,Holy Hill Monaster,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKj69IAC,124,3116_Notation_NoticeofHolyOrdersPresbyteral
1408,1995-06-09,"St. John, Oregon City",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZQIA0,003Dx00000nKj6FIAS,124,835_Notation_NoticeofHolyOrdersPresbyteral
1409,1978-09-10,"St. Henry, Gresham OR",Proof of Baptism,Notation,,,003Dx00000nKjMKIA0,124,378_Notation_ProofofBaptismnan
1410,2009-05-30,,Notice of Matrimony,Notation,,,003Dx00000nKjMKIA0,124,378_Notation_NoticeofMatrimonynan
1411,2019-10-26,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjMKIA0,124,378_Notation_NoticeofHolyOrdersDiaconate
1412,2009-05-30,,Notice of Matrimony,Notation,,,003Dx00000nKjMLIA0,124,379_Notation_NoticeofMatrimonynan
1413,1952-12-07,"St. Lawrence Church, Upper Darby, PA",Proof of Baptism,Notation,,,003Dx00000nKjMUIA0,124,446_Notation_ProofofBaptismnan
1414,1964-04-20,,Notice of Confirmation,Notation,,,003Dx00000nKjMUIA0,124,446_Notation_NoticeofConfirmationnan
1415,1975-01-11,,Notice of Matrimony,Notation,,,003Dx00000nKjMUIA0,124,446_Notation_NoticeofMatrimonynan
1416,1987-12-19,"Chicago, IL",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdDIAS,003Dx00000nKjMZIA0,124,731_Notation_NoticeofHolyOrdersPresbyteral
1417,2014-06-06,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKjMdIAK,124,732_Notation_NoticeofHolyOrdersPresbyteral
1418,2003-06-09,,Notice of Matrimony,Notation,,,003Dx00000nKjMeIAK,124,469_Notation_NoticeofMatrimonynan
1419,1968-05-26,"Parish Vuon Xoai, Saigon, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKjMlIAK,124,603_Notation_ProofofBaptismnan
1420,2009-06-06,"St. Aloysius Church, Spokane, WA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjdEIAS,003Dx00000nKjMlIAK,124,603_Notation_NoticeofHolyOrdersPresbyteral
1421,2001-07-07,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjMmIAK,124,1382_Notation_NoticeofHolyOrdersPresbyteral
1422,2020-06-15,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjMoIAK,124,2065_Notation_NoticeofHolyOrdersDiaconate
1423,1981-12-03,Portland OR,Proof of Baptism,Notation,,,003Dx00000nKjMqIAK,124,750_Notation_ProofofBaptismnan
1424,1981-12-03,,Notice of Confirmation,Notation,,,003Dx00000nKjMqIAK,124,750_Notation_NoticeofConfirmationnan
1425,1994-06-25,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZQIA0,003Dx00000nKjMqIAK,124,750_Notation_NoticeofHolyOrdersPresbyteral
1426,1974-12-08,,Notice of Matrimony,Notation,,,003Dx00000nKjMwIAK,124,125_Notation_NoticeofMatrimonynan
1427,1983-01-22,"Cathedral of St. John the Evangelist, Milwaukee WI",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjMwIAK,124,125_Notation_NoticeofHolyOrdersDiaconate
1428,1974-12-08,,Notice of Matrimony,Notation,,,003Dx00000nKjMxIAK,124,34_Notation_NoticeofMatrimonynan
1429,1962-08-18,,Notice of Matrimony,Notation,,,003Dx00000nKjMzIAK,124,235_Notation_NoticeofMatrimonynan
1430,1932-12-18,"St. Ferdinand, Chicago IL",Proof of Baptism,Notation,,,003Dx00000nKjN0IAK,124,270_Notation_ProofofBaptismnan
1431,1962-08-18,,Notice of Matrimony,Notation,,,003Dx00000nKjN0IAK,124,270_Notation_NoticeofMatrimonynan
1432,1993-11-05,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjN0IAK,124,270_Notation_NoticeofHolyOrdersDiaconate
1433,1982-12-08,"Abbey Church, Mount Angel Abbey, Saint Benedict, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKjN2IAK,124,868_Notation_NoticeofHolyOrdersPresbyteral
1434,2002-03-30,"St. Peter Parish, Newberg, Oregon",Proof of Baptism,Notation,,,003Dx00000nKjN4IAK,124,2076_Notation_ProofofBaptismnan
1435,2004-07-10,,Notice of Matrimony,Notation,,,003Dx00000nKjN4IAK,124,2076_Notation_NoticeofMatrimonynan
1436,2009-01-10,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjNHIA0,124,1390_Notation_NoticeofHolyOrdersPresbyteral
1437,1988-05-17,"Lagawe, Ifugao, Philippines",Proof of Baptism,Notation,,,003Dx00000nKjNKIA0,124,860_Notation_ProofofBaptismnan
1438,2003-03-12,,Notice of Confirmation,Notation,,,003Dx00000nKjNKIA0,124,860_Notation_NoticeofConfirmationnan
1439,2015-10-10,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjNKIA0,124,860_Notation_NoticeofHolyOrdersDiaconate
1440,2016-06-04,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKjNKIA0,124,860_Notation_NoticeofHolyOrdersPresbyteral
1441,1964-05-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKjNOIA0,124,751_Notation_NoticeofHolyOrdersPresbyteral
1442,2003-07-05,"St. Joseph, Big Bear City, CA",Proof of Baptism,Notation,,,003Dx00000nKjNTIA0,124,2866_Notation_ProofofBaptismnan
1443,2019-05-22,"Our Lady of the Lake, Lake Arrowhead, CA",Notice of Confirmation,Notation,,,003Dx00000nKjNTIA0,124,2866_Notation_NoticeofConfirmationnan
1444,2012-04-20,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjNWIA0,124,2748_Notation_NoticeofHolyOrdersPresbyteral
1445,2002-08-03,,Proof of Baptism,Notation,,,003Dx00000nKjNeIAK,124,3025_Notation_ProofofBaptismnan
1446,1951-09-30,"St. Mary, Mount Angel, OR",Proof of Baptism,Notation,,,003Dx00000nKjNhIAK,124,217_Notation_ProofofBaptismnan
1447,1977-10-08,,Notice of Matrimony,Notation,,,003Dx00000nKjNhIAK,124,217_Notation_NoticeofMatrimonynan
1448,2000-12-09,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjNhIAK,124,217_Notation_NoticeofHolyOrdersDiaconate
1449,1977-10-08,,Notice of Matrimony,Notation,,,003Dx00000nKjNkIAK,124,127_Notation_NoticeofMatrimonynan
1450,1966-05-14,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKjNoIAK,124,842_Notation_NoticeofHolyOrdersPresbyteral
1451,1969-08-09,,Notice of Matrimony,Notation,,,003Dx00000nKjNpIAK,124,311_Notation_NoticeofMatrimonynan
1452,2003-05-25,"St. John the Apostle, Oregon City, OR",Proof of Baptism,Notation,,,003Dx00000nKjNsIAK,124,2732_Notation_ProofofBaptismnan
1453,2018-09-18,"St. Stephen, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKjNsIAK,124,2732_Notation_NoticeofConfirmationnan
1454,1943-02-21,"Holy Cross, Dayton OH",Proof of Baptism,Notation,,,003Dx00000nKjNxIAK,124,192_Notation_ProofofBaptismnan
1455,2015-08-15,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjO1IAK,124,2247_Notation_NoticeofHolyOrdersPresbyteral
1456,2002-02-09,"St. Joseph Parish, Limpio, Paraguay",Notice of Matrimony,Notation,,,003Dx00000nKjO7IAK,124,3112_Notation_NoticeofMatrimonynan
1457,2004-07-03,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjO9IAK,124,1521_Notation_NoticeofHolyOrdersPresbyteral
1458,1969-12-07,,Proof of Baptism,Notation,,,003Dx00000nKjOBIA0,124,3113_Notation_ProofofBaptismnan
1459,1987-03-17,"Libmanan, Camarines Sur Philippines",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjODIA0,124,644_Notation_NoticeofHolyOrdersPresbyteral
1460,1961-12-20,"St. Peter Basilica, Vatican",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjb6IAC,003Dx00000nKjOGIA0,124,41_Notation_NoticeofHolyOrdersPresbyteral
1461,1984-12-13,"Holy Name Cathedral, Chicago, IL",Notice of Holy Orders,Notation,Episcopal,003Dx00000nKjeyIAC,003Dx00000nKjOGIA0,124,41_Notation_NoticeofHolyOrdersEpiscopal
1462,1997-02-01,"St. Pius X, Portland, OR",Proof of Baptism,Notation,,,003Dx00000nKjOHIA0,124,541_Notation_ProofofBaptismnan
1463,2012-05-10,"St. Juan Diego, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKjOHIA0,124,541_Notation_NoticeofConfirmationnan
1464,2016-06-25,"St. James Cathedral, Seattle, WA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjbgIAC,003Dx00000nKjOIIA0,124,1441_Notation_NoticeofHolyOrdersPresbyteral
1465,1988-06-11,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjOQIA0,124,3057_Notation_NoticeofHolyOrdersPresbyteral
1466,1997-06-10,"Nossa Senhora das Gracas, Recife, PE, Brazil",Proof of Baptism,Notation,,,003Dx00000nKjOSIA0,124,2744_Notation_ProofofBaptismnan
1467,2009-06-27,"Holy Family, Vancouver, BC, Canada",Notice of Confirmation,Notation,,,003Dx00000nKjOSIA0,124,2744_Notation_NoticeofConfirmationnan
1468,1988-12-18,,Notice of Matrimony,Notation,,,003Dx00000nKjOWIA0,124,59_Notation_NoticeofMatrimonynan
1469,2002-11-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjOWIA0,124,59_Notation_NoticeofHolyOrdersDiaconate
1470,1988-02-07,"Ha Dong, Ho Chi Minh, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKjOXIA0,124,1596_Notation_ProofofBaptismnan
1471,1998-11-08,"Ha Dong, Ho Chi Minh, Vietnam",Notice of Confirmation,Notation,,,003Dx00000nKjOXIA0,124,1596_Notation_NoticeofConfirmationnan
1472,2005-06-11,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjOcIAK,124,780_Notation_NoticeofHolyOrdersPresbyteral
1473,1964-05-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKjOeIAK,124,622_Notation_NoticeofHolyOrdersPresbyteral
1474,1952-04-20,"St. James, McMinnville OR",Proof of Baptism,Notation,,,,124,201_Notation_ProofofBaptismnan
1475,1974-06-08,,Notice of Matrimony,Notation,,,,124,201_Notation_NoticeofMatrimonynan
1476,2002-11-23,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,,124,201_Notation_NoticeofHolyOrdersDiaconate
1477,1983-05-21,"Abbey Church, Mount Angel Abbey, Saint Benedict, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKjOjIAK,124,814_Notation_NoticeofHolyOrdersPresbyteral
1478,1966-06-19,"All Hallows College, Dublin, Ireland",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZMIA0,003Dx00000nKjOlIAK,124,733_Notation_NoticeofHolyOrdersPresbyteral
1479,1940-05-26,"Church of the Holy Cross, Minneapolis MN",Proof of Baptism,Notation,,,003Dx00000nKjOnIAK,124,156_Notation_ProofofBaptismnan
1480,1966-11-26,,Notice of Matrimony,Notation,,,003Dx00000nKjOnIAK,124,156_Notation_NoticeofMatrimonynan
1481,2001-09-29,"St. Paul Cathedral, St. Paul MN",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjOnIAK,124,156_Notation_NoticeofHolyOrdersDiaconate
1482,1966-11-26,,Notice of Matrimony,Notation,,,003Dx00000nKjOoIAK,124,168_Notation_NoticeofMatrimonynan
1483,1999-06-12,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjOpIAK,124,781_Notation_NoticeofHolyOrdersPresbyteral
1484,1989-06-10,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKjOyIAK,124,2982_Notation_NoticeofHolyOrdersPresbyteral
1485,1982-08-07,,Notice of Matrimony,Notation,,,003Dx00000nKjP0IAK,124,94_Notation_NoticeofMatrimonynan
1486,1964-08-16,,Proof of Baptism,Notation,,,003Dx00000nKjPBIA0,124,2969_Notation_ProofofBaptismnan
1487,1990-04-21,,Notice of Matrimony,Notation,,,003Dx00000nKjPBIA0,124,2969_Notation_NoticeofMatrimonynan
1488,1969-10-17,San Diego CA,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjPJIA0,124,85_Notation_NoticeofHolyOrdersDiaconate
1489,1955-05-21,Portland,Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKjPPIA0,124,861_Notation_NoticeofHolyOrdersPresbyteral
1490,2017-09-15,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjPQIA0,124,1446_Notation_NoticeofHolyOrdersDiaconate
